Customer ID,Tenure,Completed tutorial,Theme,TicketCount,Continent,Country-Region,Subscription Type,Role in Org,Company Size,browser,tablet,mobile,FirstName,LastName,Email,Rating
10023263,25.0,yes,speed,7,Europe,France,Premier,consumer,< 5000,True,False,True,Jackson,Hayes,jackson24@adventure-works.com,High
10044109,2.0,no,price,9,Europe,Germany,Premier,consumer,< 5000,True,False,True,Deanna,Chandra,deanna5@adventure-works.com,Low
10020361,29.0,yes,speed,2,Europe,France,Premier,consumer,5000 - 50000,True,False,False,Alexander,Williams,alexander4@adventure-works.com,High
10010768,8.0,yes,price,4,Europe,UK,Premier,publisher,5000 - 50000,True,False,False,Cole,Watson,cole1@adventure-works.com,High
10040322,20.0,no,price,9,Europe,Germany,Premier,publisher,< 5000,False,False,True,Seth,Green,seth32@adventure-works.com,Low
10036164,22.0,yes,features,0,Europe,UK,Basic,consumer,< 5000,True,False,False,Hannah,Brown,hannah5@adventure-works.com,High
10040529,9.0,yes,reliability,1,Europe,UK,Premier,consumer,> 50000,True,False,False,Eduardo,Miller,eduardo5@adventure-works.com,Low
10043941,12.0,no,price,7,Europe,UK,Premier,consumer,5000 - 50000,True,False,False,Johnathan,Rodriguez,johnathan18@adventure-works.com,Low
10022968,7.0,no,price,6,Europe,Germany,Premier,administrator,> 50000,True,False,True,Samuel,Henderson,samuel3@adventure-works.com,High
10038211,26.0,no,other,0,Europe,UK,Premier,consumer,< 5000,True,False,False,Kristy,Rubio,kristy19@adventure-works.com,High
10030835,7.0,yes,services,6,Europe,UK,Premier,consumer,< 5000,True,False,True,Lucas,Sanchez,lucas88@adventure-works.com,High
10043846,26.0,yes,features,9,Europe,France,Premier,consumer,< 5000,True,True,True,Gabrielle,Sanders,gabrielle21@adventure-works.com,Low
10042842,17.0,yes,services,3,Europe,UK,Basic,consumer,5000 - 50000,False,True,False,Leslie,Munoz,leslie8@adventure-works.com,Low
10008483,30.0,yes,services,1,Europe,UK,Basic,publisher,< 5000,True,False,False,Michele,Serrano,michele50@adventure-works.com,High
10040441,5.0,yes,speed,9,Europe,France,Premier,consumer,> 50000,True,False,True,Miguel,King,miguel27@adventure-works.com,Low
10015429,7.0,yes,speed,9,Europe,France,Premier,consumer,< 5000,True,True,False,Reginald,Ortega,reginald7@adventure-works.com,High
10045045,25.0,yes,speed,5,Europe,France,Premier,consumer,5000 - 50000,True,True,False,Pedro,Prasad,pedro9@adventure-works.com,Low
10039391,31.0,no,features,7,Europe,France,Basic,publisher,< 5000,True,False,False,Alex,Peterson,alex8@adventure-works.com,High
10001886,3.0,yes,features,7,Europe,France,Premier,publisher,< 5000,True,True,True,Jocelyn,Long,jocelyn10@adventure-works.com,High
10034823,22.0,yes,speed,0,Europe,UK,Basic,consumer,< 5000,True,False,False,Ann,Sai,ann11@adventure-works.com,High
10043814,5.0,no,speed,9,Europe,France,Premier,consumer,< 5000,True,True,True,Alejandro,Chavez,alejandro39@adventure-works.com,Low
10029235,8.0,no,design,7,Europe,France,Basic,consumer,> 50000,True,True,True,Logan,Jackson,logan63@adventure-works.com,High
10028448,28.0,no,reliability,8,Europe,UK,Basic,consumer,< 5000,True,False,False,Emily,Butler,emily39@adventure-works.com,High
10043952,18.0,no,speed,5,Europe,France,Premier,consumer,5000 - 50000,True,False,False,Barbara,Andersen,barbara43@adventure-works.com,Low
10045137,22.0,yes,features,6,Europe,UK,Basic,consumer,5000 - 50000,False,False,True,Arianna,Bryant,arianna16@adventure-works.com,Low
10042006,8.0,no,speed,8,Europe,France,Premier,consumer,5000 - 50000,True,True,True,Roy,Sai,roy6@adventure-works.com,Low
10017070,33.0,no,services,1,Europe,UK,Basic,consumer,< 5000,True,False,False,Ian,Morris,ian85@adventure-works.com,High
10042305,21.0,yes,reliability,6,Europe,UK,Basic,consumer,< 5000,True,False,False,Jose,White,jose74@adventure-works.com,Low
10041637,27.0,yes,features,5,Europe,France,Premier,consumer,5000 - 50000,True,False,False,Paul,Suurs,paul8@adventure-works.com,Low
10044467,32.0,no,speed,8,Europe,France,Premier,consumer,< 5000,True,True,True,Darren,Rodriguez,darren20@adventure-works.com,Low
10041678,26.0,no,speed,5,Europe,France,Premier,consumer,5000 - 50000,True,False,True,Brandy,Rana,brandy7@adventure-works.com,Low
10011602,16.0,no,security,1,Europe,UK,Premier,publisher,> 50000,True,False,False,Kelli,Andersen,kelli36@adventure-works.com,High
10043400,27.0,no,navigation,5,Europe,UK,Premier,consumer,> 50000,True,False,True,Mariah,Peterson,mariah29@adventure-works.com,Low
10041670,43.0,no,reliability,6,Europe,France,Premier,consumer,< 5000,True,False,False,Ruth,Mehta,ruth18@adventure-works.com,Low
10001282,11.0,yes,price,4,Europe,Germany,Premier,publisher,5000 - 50000,True,False,False,Nicolas,Tang,nicolas2@adventure-works.com,High
10025051,25.0,yes,price,3,Europe,UK,Premier,consumer,5000 - 50000,True,False,False,Nathaniel,Cook,nathaniel22@adventure-works.com,High
10025192,2.0,no,features,6,Europe,Germany,Premier,administrator,5000 - 50000,True,True,False,Timothy,Sneath,timothy1@adventure-works.com,High
10045065,12.0,no,navigation,9,Europe,UK,Premier,consumer,< 5000,True,False,True,Mindy,Pal,mindy17@adventure-works.com,Low
10008652,3.0,yes,features,1,Europe,UK,Premier,publisher,5000 - 50000,True,False,False,Douglas,Rodriguez,douglas23@adventure-works.com,High
10042550,6.0,yes,price,6,Europe,UK,Premier,consumer,5000 - 50000,True,True,True,Frank,Torres,frank19@adventure-works.com,Low
10044526,11.0,no,speed,3,Europe,France,Premier,consumer,5000 - 50000,True,False,True,Alexandra,Price,alexandra23@adventure-works.com,Low
10044669,8.0,no,governance,2,Europe,Spain,Premier,consumer,5000 - 50000,False,True,False,Kenneth,Lal,kenneth8@adventure-works.com,Low
10043969,14.0,no,services,6,Europe,UK,Premier,consumer,5000 - 50000,True,False,True,Ross,Suri,ross0@adventure-works.com,Low
10041994,20.0,no,speed,4,Europe,France,Premier,consumer,< 5000,True,True,False,Byron,Jiménez,byron4@adventure-works.com,Low
10038164,39.0,no,speed,0,Europe,France,Premier,consumer,< 5000,True,False,False,Alexis,Miller,alexis5@adventure-works.com,High
10040146,26.0,yes,reliability,8,Europe,UK,Premier,publisher,5000 - 50000,True,False,False,Katie,Raje,katie16@adventure-works.com,Low
10041692,5.0,no,reliability,7,Europe,UK,Premier,consumer,5000 - 50000,True,False,False,Roger,She,roger27@adventure-works.com,Low
10044198,47.0,no,security,1,Europe,Spain,Premier,administrator,5000 - 50000,False,False,True,Brianna,Perry,brianna53@adventure-works.com,Low
10017951,22.0,no,price,2,Europe,UK,Premier,consumer,5000 - 50000,True,True,False,Monica,Rodriguez,monica19@adventure-works.com,High
10040576,12.0,no,other,5,Europe,UK,Premier,consumer,> 50000,True,False,False,Warren,Gao,warren29@adventure-works.com,Low
10032224,22.0,yes,features,9,Europe,France,Basic,consumer,< 5000,True,True,True,Shelby,Cooper,shelby9@adventure-works.com,High
10040929,26.0,no,speed,7,Europe,France,Premier,consumer,5000 - 50000,True,True,True,Jaclyn,Yang,jaclyn5@adventure-works.com,Low
10005083,17.0,yes,features,8,Europe,UK,Premier,publisher,< 5000,True,False,False,Mindy,Raje,mindy18@adventure-works.com,High
10042433,15.0,yes,speed,5,Europe,France,Premier,consumer,< 5000,True,True,False,Kara,Goel,kara17@adventure-works.com,Low
10013264,29.0,no,price,1,Europe,Germany,Basic,consumer,5000 - 50000,True,False,True,Richard,Long,richard64@adventure-works.com,High
10043808,23.0,no,features,6,Europe,UK,Premier,consumer,5000 - 50000,True,False,False,Larry,Hernandez,larry5@adventure-works.com,Low
10040801,26.0,no,speed,6,Europe,France,Premier,consumer,< 5000,True,False,False,Riley,Hayes,riley19@adventure-works.com,Low
10044049,46.0,no,security,4,Europe,Germany,Premier,consumer,5000 - 50000,False,False,True,Amanda,Parker,amanda51@adventure-works.com,Low
10012989,0.0,no,services,8,Europe,Spain,Basic,consumer,> 50000,True,True,True,Damien,Beck,damien35@adventure-works.com,High
10043585,14.0,no,speed,8,Europe,France,Premier,consumer,5000 - 50000,True,False,True,Abigail,Simmons,abigail40@adventure-works.com,Low
10042377,9.0,yes,reliability,5,Europe,UK,Basic,consumer,5000 - 50000,True,False,False,Ebony,Moreno,ebony29@adventure-works.com,Low
10042560,17.0,yes,reliability,6,Europe,UK,Premier,consumer,< 5000,False,False,True,Jacquelyn,Gomez,jacquelyn1@adventure-works.com,Low
10041039,29.0,no,speed,7,Europe,UK,Premier,consumer,> 50000,True,False,False,Krista,Gutierrez,krista11@adventure-works.com,Low
10024300,2.0,no,support,2,Europe,UK,Basic,consumer,5000 - 50000,True,False,False,Julia,Miller,julia28@adventure-works.com,High
10045204,5.0,no,reliability,8,Europe,UK,Premier,consumer,< 5000,True,True,True,Chloe,Phillips,chloe3@adventure-works.com,Low
10037541,53.0,no,security,4,Europe,UK,Premier,administrator,5000 - 50000,True,True,False,Meagan,Subram,meagan13@adventure-works.com,High
10040337,22.0,yes,services,6,Europe,UK,Premier,publisher,5000 - 50000,True,False,True,Devin,Sanchez,devin83@adventure-works.com,Low
10012936,22.0,no,services,4,Europe,UK,Premier,consumer,5000 - 50000,True,False,False,Monique,Vazquez,monique11@adventure-works.com,High
10040668,25.0,no,price,8,Europe,UK,Basic,consumer,< 5000,True,True,False,Edward,Edwards,edward20@adventure-works.com,Low
10005975,4.0,yes,price,1,Europe,Germany,Premier,publisher,5000 - 50000,True,True,False,Benjamin,Lee,benjamin37@adventure-works.com,High
10044098,7.0,yes,features,4,Europe,UK,Premier,consumer,< 5000,True,False,False,Kaitlyn,Mitchell,kaitlyn9@adventure-works.com,Low
10013605,2.0,no,security,4,Europe,UK,Basic,administrator,5000 - 50000,True,False,False,Roger,Wang,roger6@adventure-works.com,High
10044524,54.0,no,navigation,9,Europe,UK,Premier,consumer,5000 - 50000,True,True,False,Ruben,Perez,ruben22@adventure-works.com,Low
10044382,19.0,no,navigation,6,Europe,France,Premier,consumer,5000 - 50000,True,True,True,Gabrielle,Griffin,gabrielle43@adventure-works.com,Low
10034904,13.0,yes,price,2,Europe,Germany,Premier,consumer,5000 - 50000,True,True,True,Samuel,Turner,samuel35@adventure-works.com,High
10043237,23.0,no,support,5,Europe,France,Premier,consumer,< 5000,True,False,False,Kevin,Russell,kevin22@adventure-works.com,Low
10022796,15.0,no,price,2,Europe,Germany,Premier,consumer,5000 - 50000,True,False,False,Alexandria,Gonzales,alexandria17@adventure-works.com,High
10039108,10.0,yes,reliability,1,Europe,UK,Premier,consumer,< 5000,True,False,False,Jamie,Zhu,jamie17@adventure-works.com,High
10045180,29.0,no,speed,9,Europe,France,Premier,consumer,5000 - 50000,True,False,False,Brianna,Clark,brianna18@adventure-works.com,Low
10028344,18.0,no,services,2,Europe,UK,Premier,consumer,< 5000,True,False,False,Preston,Lopez,preston15@adventure-works.com,High
10020637,12.0,no,features,3,Europe,UK,Premier,consumer,> 50000,True,True,False,Jack,Hill,jack49@adventure-works.com,High
10003615,29.0,yes,services,6,Europe,UK,Premier,publisher,> 50000,True,False,False,Audrey,Dominguez,audrey14@adventure-works.com,High
10036469,17.0,yes,price,2,Europe,UK,Premier,consumer,> 50000,True,False,True,Andrew,Taylor,andrew18@adventure-works.com,High
10031289,1.0,yes,speed,1,Europe,France,Basic,consumer,> 50000,True,False,True,Luke,Hayes,luke12@adventure-works.com,High
10029025,16.0,no,speed,2,Europe,UK,Premier,administrator,5000 - 50000,True,False,False,Daisy,Gutierrez,daisy7@adventure-works.com,High
10009922,12.0,no,features,6,Europe,France,Premier,publisher,5000 - 50000,True,False,False,Clayton,Wagner,clayton1@adventure-works.com,High
10016114,9.0,yes,price,1,Europe,UK,Premier,consumer,5000 - 50000,True,False,True,Alexander,Thompson,alexander19@adventure-works.com,High
10041171,15.0,no,speed,9,Europe,France,Premier,consumer,5000 - 50000,True,False,True,David,Lewis,david84@adventure-works.com,Low
10043690,16.0,yes,price,9,Europe,UK,Premier,consumer,5000 - 50000,True,False,False,Jerome,Serrano,jerome15@adventure-works.com,Low
10045063,21.0,no,services,9,Europe,UK,Premier,consumer,< 5000,True,False,False,Meredith,Martinez,meredith17@adventure-works.com,Low
10012144,19.0,no,reliability,7,Europe,France,Basic,publisher,< 5000,True,False,False,Zachary,Alexander,zachary17@adventure-works.com,High
10015422,8.0,yes,design,0,Europe,Spain,Basic,consumer,5000 - 50000,True,True,False,Pedro,Suri,pedro0@adventure-works.com,High
10041814,6.0,yes,price,9,Europe,Germany,Premier,consumer,5000 - 50000,True,False,True,Julian,Flores,julian14@adventure-works.com,Low
10043074,54.0,no,governance,4,Europe,Spain,Premier,administrator,5000 - 50000,True,False,False,Gina,Jiménez,gina6@adventure-works.com,Low
10011167,,yes,price,0,Europe,Germany,Premier,publisher,5000 - 50000,True,False,True,Colleen,Yang,colleen5@adventure-works.com,High
10040491,29.0,yes,reliability,6,Europe,UK,Premier,consumer,> 50000,True,False,True,Lydia,Fernandez,lydia14@adventure-works.com,Low
10024157,26.0,yes,speed,2,Europe,France,Premier,consumer,5000 - 50000,True,False,True,Curtis,Guo,curtis14@adventure-works.com,High
10005684,19.0,yes,speed,4,Europe,France,Premier,publisher,5000 - 50000,True,False,False,Joel,Perez,joel20@adventure-works.com,High
10030274,3.0,yes,reliability,0,Europe,UK,Premier,consumer,5000 - 50000,True,False,True,Luke,Phillips,luke37@adventure-works.com,High
10041421,6.0,yes,support,0,Europe,France,Premier,consumer,5000 - 50000,False,True,False,Isabelle,Barnes,isabelle3@adventure-works.com,Low
10041529,22.0,yes,reliability,5,Europe,UK,Premier,consumer,5000 - 50000,True,False,False,Angel,Young,angel40@adventure-works.com,Low
10042763,,no,reliability,5,Europe,France,Basic,consumer,< 5000,True,False,False,Regina,Garcia,regina14@adventure-works.com,Low
10030024,23.0,yes,speed,7,Europe,France,Premier,consumer,> 50000,True,False,False,Latasha,Ramos,latasha17@adventure-works.com,High
10001407,5.0,yes,price,7,Europe,UK,Basic,publisher,5000 - 50000,True,False,False,Shawn,Raji,shawn23@adventure-works.com,High
10041583,2.0,no,speed,9,Europe,France,Premier,consumer,< 5000,True,False,False,Erika,Alvarez,erika4@adventure-works.com,Low
10040479,10.0,yes,speed,0,Europe,UK,Premier,consumer,> 50000,True,True,True,Danielle,Rogers,danielle22@adventure-works.com,Low
10044008,42.0,no,usability,4,Europe,UK,Premier,consumer,< 5000,True,False,True,Curtis,Liu,curtis4@adventure-works.com,Low
10042041,25.0,yes,reliability,8,Europe,UK,Premier,consumer,< 5000,True,True,False,Miranda,Bryant,miranda18@adventure-works.com,Low
10040542,25.0,yes,price,6,Europe,UK,Premier,consumer,< 5000,True,False,True,Katherine,Powell,katherine34@adventure-works.com,Low
10041306,19.0,no,governance,7,Europe,UK,Premier,consumer,5000 - 50000,True,False,False,Marie,Navarro,marie33@adventure-works.com,Low
10041631,45.0,yes,support,5,Europe,France,Premier,consumer,< 5000,False,True,True,Mandy,Chen,mandy3@adventure-works.com,Low
10023356,12.0,no,speed,0,Europe,UK,Premier,consumer,5000 - 50000,True,False,False,Gabriella,Gonzalez,gabriella31@adventure-works.com,High
10002912,12.0,yes,price,0,Europe,Germany,Premier,publisher,5000 - 50000,True,False,False,Caroline,Simmons,caroline16@adventure-works.com,High
10044963,20.0,yes,features,0,Europe,UK,Premier,consumer,5000 - 50000,True,True,False,Melissa,Gray,melissa28@adventure-works.com,Low
10045029,13.0,no,features,9,Europe,France,Premier,consumer,5000 - 50000,False,True,True,Heather,Gao,heather14@adventure-works.com,Low
10038581,20.0,yes,design,4,Europe,UK,Premier,consumer,> 50000,True,False,False,Joel,Prasad,joel8@adventure-works.com,High
10044045,60.0,no,security,9,Europe,UK,Premier,consumer,5000 - 50000,True,True,True,Philip,Ruiz,philip1@adventure-works.com,Low
10001133,29.0,yes,navigation,0,Europe,Germany,Premier,publisher,5000 - 50000,True,False,False,Colleen,Xie,colleen27@adventure-works.com,High
10042485,7.0,yes,price,7,Europe,UK,Premier,consumer,5000 - 50000,True,False,False,Katrina,Raji,katrina20@adventure-works.com,Low
10029301,10.0,no,navigation,5,Europe,UK,Basic,consumer,> 50000,True,True,False,Jerome,Carlson,jerome17@adventure-works.com,High
10044860,23.0,no,usability,3,Europe,UK,Premier,consumer,5000 - 50000,False,False,True,Chase,Howard,chase11@adventure-works.com,Low
10044476,56.0,no,security,1,Europe,UK,Premier,consumer,5000 - 50000,True,False,False,Michele,Chander,michele16@adventure-works.com,Low
10044541,0.0,no,price,8,Europe,France,Premier,consumer,< 5000,True,True,True,Andrea,Phillips,andrea31@adventure-works.com,Low
10001692,16.0,no,reliability,0,Europe,UK,Premier,publisher,5000 - 50000,True,False,True,Glenn,Lu,glenn12@adventure-works.com,High
10033118,25.0,yes,price,1,Europe,Germany,Premier,consumer,5000 - 50000,True,False,False,Lydia,Arun,lydia6@adventure-works.com,High
10034253,9.0,yes,features,0,Europe,UK,Premier,consumer,> 50000,False,True,False,Holly,Sai,holly7@adventure-works.com,High
10039975,2.0,yes,price,9,Europe,UK,Premier,publisher,> 50000,True,False,False,Rebekah,Garcia,rebekah14@adventure-works.com,Low
10042176,9.0,no,reliability,5,Europe,France,Premier,consumer,5000 - 50000,True,False,True,Ruth,Chandra,ruth7@adventure-works.com,Low
10019552,4.0,no,features,5,Europe,UK,Basic,consumer,5000 - 50000,True,False,False,Maria,Jenkins,maria30@adventure-works.com,High
10002853,15.0,yes,price,8,Europe,UK,Premier,publisher,> 50000,True,True,True,Connor,Zhang,connor18@adventure-works.com,High
10043815,60.0,no,security,5,Europe,UK,Premier,administrator,> 50000,True,False,False,Logan,Lee,logan54@adventure-works.com,Low
10041683,45.0,no,reliability,7,Europe,France,Premier,consumer,5000 - 50000,True,True,False,Isabella,Adams,isabella46@adventure-works.com,Low
10004639,11.0,yes,reliability,4,Europe,UK,Premier,publisher,< 5000,True,True,True,Melanie,Coleman,melanie21@adventure-works.com,High
10043088,55.0,no,security,8,Europe,Germany,Premier,consumer,5000 - 50000,False,False,True,Michele,Raje,michele14@adventure-works.com,Low
10044836,15.0,no,features,6,Europe,UK,Premier,consumer,5000 - 50000,True,False,False,Adam,Long,adam7@adventure-works.com,Low
10004598,27.0,yes,price,1,Europe,UK,Premier,publisher,5000 - 50000,True,False,False,Tanya,Rubio,tanya18@adventure-works.com,High
10001609,3.0,no,price,2,Europe,UK,Premier,publisher,5000 - 50000,True,False,True,Linda,Carlson,linda33@adventure-works.com,High
10043493,19.0,no,features,8,Europe,France,Premier,consumer,< 5000,False,False,True,Adam,Wright,adam50@adventure-works.com,Low
10007315,14.0,yes,design,2,Europe,Germany,Basic,publisher,5000 - 50000,True,False,False,Melody,Dominguez,melody13@adventure-works.com,High
10029420,6.0,no,speed,0,Europe,France,Premier,consumer,5000 - 50000,True,False,True,Emma,Reed,emma28@adventure-works.com,High
10042142,8.0,no,speed,5,Europe,France,Premier,consumer,5000 - 50000,True,True,True,Melinda,Hernandez,melinda0@adventure-works.com,Low
10040829,27.0,no,speed,9,Europe,France,Premier,consumer,5000 - 50000,True,False,True,Misty,Deng,misty2@adventure-works.com,Low
10009288,21.0,no,security,2,Europe,UK,Basic,publisher,> 50000,True,False,True,Jeremiah,Edwards,jeremiah23@adventure-works.com,High
10008504,23.0,no,reliability,5,Europe,UK,Premier,publisher,< 5000,True,True,False,Dominic,Garcia,dominic15@adventure-works.com,High
10044942,12.0,no,speed,9,Europe,France,Premier,consumer,5000 - 50000,True,True,True,James,Rodriguez,james93@adventure-works.com,Low
10040296,15.0,yes,price,6,Europe,Germany,Premier,publisher,5000 - 50000,True,False,False,Andrea,Rogers,andrea19@adventure-works.com,Low
10045051,34.0,yes,features,6,Europe,UK,Premier,consumer,< 5000,False,False,True,Steven,Rivera,steven26@adventure-works.com,Low
10033944,25.0,yes,services,2,Europe,UK,Premier,consumer,< 5000,True,False,False,Gabriella,Cook,gabriella19@adventure-works.com,High
10040586,12.0,yes,speed,8,Europe,France,Premier,consumer,5000 - 50000,False,False,True,Gabrielle,Baker,gabrielle59@adventure-works.com,Low
10035695,44.0,yes,services,1,Europe,Spain,Premier,consumer,< 5000,False,True,False,Randall,Suarez,randall21@adventure-works.com,High
10040800,19.0,no,speed,7,Europe,France,Premier,consumer,< 5000,True,True,True,Barry,Rana,barry12@adventure-works.com,Low
10040328,23.0,yes,price,9,Europe,UK,Premier,publisher,5000 - 50000,False,False,True,Samantha,Patterson,samantha36@adventure-works.com,Low
10043165,28.0,no,features,9,Europe,France,Premier,consumer,5000 - 50000,True,False,False,Mindy,Nara,mindy21@adventure-works.com,Low
10021945,21.0,no,features,1,Europe,UK,Premier,consumer,5000 - 50000,True,False,False,Chloe,Gonzalez,chloe15@adventure-works.com,High
10032768,17.0,yes,price,0,Europe,UK,Premier,consumer,5000 - 50000,True,False,False,Allison,Mitchell,allison34@adventure-works.com,High
10044012,13.0,no,speed,7,Europe,France,Premier,consumer,5000 - 50000,True,False,False,Kendra,Carlson,kendra18@adventure-works.com,Low
10034547,12.0,yes,features,0,Europe,UK,Premier,consumer,< 5000,True,False,False,Taylor,Flores,taylor37@adventure-works.com,High
10042010,3.0,yes,reliability,5,Europe,France,Premier,consumer,< 5000,True,False,True,Ian,Hall,ian22@adventure-works.com,Low
10042581,9.0,yes,features,9,Europe,UK,Premier,consumer,< 5000,True,False,False,Cassie,Sutton,cassie2@adventure-works.com,Low
10005617,4.0,yes,price,7,Europe,Germany,Premier,publisher,5000 - 50000,False,True,True,Alvin,Xie,alvin25@adventure-works.com,High
10042785,6.0,yes,price,9,Europe,UK,Premier,consumer,5000 - 50000,True,False,True,Evan,Peterson,evan5@adventure-works.com,Low
10040889,12.0,no,speed,8,Europe,France,Premier,consumer,5000 - 50000,True,False,True,Sara,Watson,sara9@adventure-works.com,Low
10042972,0.0,no,price,6,Europe,UK,Premier,consumer,5000 - 50000,True,False,False,Krista,Torres,krista12@adventure-works.com,Low
10028347,29.0,yes,price,2,Europe,UK,Basic,consumer,5000 - 50000,True,False,False,Erica,Xu,erica12@adventure-works.com,High
10043833,51.0,no,support,8,Europe,France,Premier,consumer,5000 - 50000,True,False,True,Blake,Barnes,blake50@adventure-works.com,Low
10042228,12.0,yes,features,9,Europe,France,Premier,consumer,5000 - 50000,True,False,False,Gina,Schmidt,gina20@adventure-works.com,Low
10003246,17.0,yes,services,3,Europe,Spain,Premier,publisher,5000 - 50000,False,True,False,Devin,Garcia,devin15@adventure-works.com,High
10034168,21.0,yes,services,4,Europe,UK,Premier,administrator,5000 - 50000,True,False,True,Dustin,Andersen,dustin13@adventure-works.com,High
10043882,44.0,no,usability,5,Europe,UK,Premier,consumer,< 5000,True,False,True,Phillip,Suri,phillip1@adventure-works.com,Low
10040838,15.0,no,price,8,Europe,UK,Premier,consumer,5000 - 50000,True,False,False,Brandi,Ortega,brandi21@adventure-works.com,Low
10026419,16.0,yes,price,2,Europe,UK,Premier,consumer,5000 - 50000,True,False,False,Jasmine,Jenkins,jasmine47@adventure-works.com,High
10026917,4.0,no,features,1,Europe,UK,Premier,consumer,5000 - 50000,True,True,True,Bridget,Raje,bridget16@adventure-works.com,High
10041773,10.0,no,features,4,Europe,UK,Premier,consumer,5000 - 50000,True,False,False,Dawn,Lin,dawn9@adventure-works.com,Low
10040803,12.0,no,speed,6,Europe,France,Premier,consumer,> 50000,True,False,True,Melody,Saunders,melody20@adventure-works.com,Low
10031516,8.0,yes,services,0,Europe,UK,Premier,consumer,< 5000,True,False,True,Micah,Ma,micah3@adventure-works.com,High
